"일련번호","지역구","제목","내용","대상","종목","일시","장소","참가규모(명)","수혜기관명","주소","전화번호","기관 홈페이지"
"4632","광진","어르신체육활동사업","어르신체육활동사업","어르신","생활체조","화 10:30~11:10","노인데이케어센터","30명","노인데이케어센터","서울특별시 광진구 뚝섬로58길 13","02-458-0350",""
"4631","광진","어르신체육활동사업","어르신체육활동사업","어르신","생활체조","월 13:30~14:10","자양4동제4경로당","20명","자양4동제4경로당","서울특별시 광진구 뚝섬로30가길18","02-466-6242",""
"4630","광진","어르신체육활동사업","어르신체육활동사업","어르신","필라테스","금 15:00~15:50","구의1동주민센터","20명","구의1동주민센터","서울특별시 광진구 광나루로36길56","02-450-1210",""
"4629","광진","어르신체육활동사업","어르신체육활동사업","어르신","라인댄스","수 10:00~10:50","중곡종합사회복지관","40명","중곡종합사회복지관","서울특별시 광진구 용마산로3길 62","02-453-3217",""
"4628","광진","일반지도자체육활동사업","일반지도자체육활동사업","초등 2~3학년","학교체육","금 16:20~17:40","광진초등학교","20명","광진초등학교","서울특별시 광진구 자양로40길 41","010-7744-4790",""
"4627","광진","일반체육활동사업","일반지도자체육활동사업","16세","축구","금 14:00~16:00","아차산축구장","24명","대원국제중학교","서울특별시 광진구 구의동38-4","010-9075-4402",""
"4626","광진","일반지도자체육활동사업","일반지도자체육활동사업","초등 2~3학년","학교체육","목 15:20~16:30","장안초등학교","15명","장안초등학교","서울특별시 광진구 군자로 74","010-5171-7443",""
"4625","광진","일반지도자체육활동사업","일반지도자체육활동사업","초등 1학년","학교체육","목 14:10~15:20","장안초등학교","15명","장안초등학교","서울특별시 광진구 군자로 74","010-5171-7443",""
"4624","광진","일반지도자체육활동사업","일반지도자체육활동사업","초등 2~3학년","학교체육","수 15:20~16:30","장안초등학교","15명","장안초등학교","서울특별시 광진구 군자로 74","010-5171-7443",""
"4623","광진","일반지도자체육활동사업","일반지도자체육활동사업","초등 1학년","학교체육","수 14:10~15:20","장안초등학교","15명","장안초등학교","서울특별시 광진구 군자로 74","010-5171-7443",""
"4622","광진","일반지도자체육활동사업","일반지도자체육활동사업","초등 2~3학년","학교체육","화 15:20~16:30","광진초등학교","20명","광진초등학교","서울특별시 광진구 자양로40길 41","010-7744-4790",""
"4621","광진","일반지도자체육활동사업","일반지도자체육활동사업","초등 1학년","학교체육","화 14:10~15:20","광진초등학교","20명","광진초등학교","서울특별시 광진구 자양로40길 41","010-7744-4790",""
"4620","광진","일반지도자체육활동사업","일반지도자체육활동사업","초등 4~6학년","학교체육","월 16:40~17:50","어린이나라 지역아동센터","10명","어린이나라","서울특별시 광진구 자양로22길 58","02-446-5642",""
"4619","광진","일반체육활동사업","일반지도자체육활동사업","초등 1~3학년","학교체육","월 15:40~16:40","어린이나라 지역아동센터","10명","어린이나라","서울특별시 광진구 자양로22길 58","02-446-5642",""
"4618","광진","어르신체육활동사업","어르신체육활동사업","어르신","체력측정","수 13:40~14:20","광진노인복지관","30명","광진노인복지관","서울특별시 광진구 군자로88","02-466-6242","http://gjsenior.or.kr/"
"4617","광진","어르신체육활동사업","어르신체육활동사업","어르신","헬스","수 13:00~13:40","광진노인복지관","30명","광진노인복지관","서울특별시 광진구 군자로88","02-466-6242","http://gjsenior.or.kr/"
"4616","성동","어르신체육활동사업","체조 및 근력운동","어르신","건강체조","금 14:00~15:00","왕십리도선동데이케어","30명","왕십리도선동데이케어","서울특별시 성동구 마장로 141","02-6925-0456","http://daycare.wdnoin.or.kr/main.php"
"4615","성동","어르신체육활동사업","스트레칭 및 근력운동","어르신","요가","목 15:00~16:00","금호파크힐스경로당","15명","금호파크힐스경로당","서울특별시 성동구 금호로 140","",""
"4614","성동","어르신체육활동사업","체조 및 근력운동","어르신","건강체조","목 13:30~14:30","행당리벼뷰자이경로당","20명","행당리벼뷰자이경로당","서울특별시 성동구 고산자로2길65","",""
"4613","성동","어르신체육활동사업","체조 및 근력운동","어르신","건강체조","목 11:00~11:50","성동구보건소 금호분소","20명","성동구보건소 금호분소","서울특별시 성동구 금호로 114","02-2286-7054","http://bogunso.sd.go.kr/bogunso.do"
"4612","성동","어르신체육활동사업","체조 및 근력운동","어르신","건강체조","수 15:00~16:00","성동데이케어","30명","성동데이케어","서울특별시 성동구 마조로 77","02-2298-5177","https://www.sdsenior.or.kr/"
"4611","성동","어르신체육활동사업","체조 및 근력운동","어르신","건강체조","수 13:30~14:30","하왕십리극동미라주A경로당","10명","하왕십리극동미라주A경로당","서울특별시 성동구 난계로 73","",""
"4610","성동","어르신체육활동사업","스트레칭 및 근력운동","어르신","요가","화 13:30~14:30","상봉경로당","20명","상봉경로당","서울특별시 성동구 독서당로59다길32","",""
"4609","성동","어르신체육활동사업","스트레칭 및 근력운동","어르신","요가","화 11:00~12:00","행당대림A제1경로당","10명","행당대림A제1경로당","서울특별시 성동구 행당로 79","",""
"4608","성동","어르신체육활동사업","스트레칭 및 근력운동","어르신","요가","월 14:30~15:30","한진제2경로당","15명","한진제2경로당","서울특별시 성동구 마조로 77","",""
"4607","성동","어르신체육활동사업","체조 및 근력운동","어르신","건강체조","월 13:00~14:00","금호대우2차A경로당","20명","금호대우2차A경로당","서울특별시 성동구 독서당로 270","",""
"4606","성동","어르신체육활동사업","스트레칭 및 근력운동","어르신","요가","월 10:30~11:30","성동구보건소","20명","성동구보건소","서울특별시 성동구 마장로23길10 2층","02-2286-7054",""
"4605","성동","어르신체육활동사업","체조 및 근력운동","어르신","건강체조","금 14:00~14:50","성원경로당","14명","성원경로당","서울특별시 성동구 상원10길 21","",""
"4604","성동","어르신체육활동사업","스트레칭 및 근력운동","어르신","요가","금 10:30~11:30","금호분소증진센터","20명","금호분소증진센터","서울특별시 성동구 금호로 114","02-2286-7054",""
"4603","성동","어르신체육활동사업","체조 및 근력운동","어르신","건강체조","목 14:00~15:00","금호벽산A2","16명","금호벽산A2","서울특별시 성동구 행당로6길 2","",""
"4602","성동","어르신체육활동사업","체조 및 근력운동","어르신","건강체조","목 13:00~14:00","금호벽산A1","16명","금호벽산A1","서울특별시 성동구 금호로 102","",""
"4601","성동","어르신체육활동사업","체조 및 근력운동","어르신","건강체조","목 10:50~11:50","금호동성당데이케어","20명","금호동성당데이케어","서울특별시 성동구 무수막18길 36","02-2236-9671","http://khsdcare.or.kr/"
"4600","성동","어르신체육활동사업","체조 및 근력운동","어르신","건강체조","수 15:30~16:20","응봉대림2차","17명","응봉대림2차","서울특별시 성동구 독서당로 431","",""
"4599","성동","어르신체육활동사업","체조 및 근력운동","어르신","건강체조","수 14:00~14:50","서울숲푸르지오","20명","서울숲푸르지오","서울특별시 성동구 금호로 17","",""
"4598","성동","어르신체육활동사업","체조 및 근력운동","어르신","건강체조","화 14:00~14:50","용답1경로당","18명","용답1경로당","서울특별시 성동구 용답중앙길89-1","",""
"4597","성동","어르신체육활동사업","체조 및 근력운동","어르신","건강체조","화 10:00~11:00","사근동주민센터","20명","사근동주민센터","서울특별시 성동구 사근동길 45-8","02-2286-7263","http://www.sd.go.kr/sageun.do"
"4596","성동","어르신체육활동사업","스트레칭 및 근력운동","어르신","요가","월 14:00~15:00","서울숲푸르지오","16명","서울숲푸르지오","서울특별시 성동구 금호로 17","",""
"4595","성동","어르신체육활동사업","체조 및 근력운동","어르신","건강체조","월 10:30~11:30","왕십리성당데이케어","20명","왕십리성당데이케어","서울특별시 성동구 무학로10길 21","02-2282-3874","http://www.csdaycare.co.kr/html/center04/sub00.htm"
"4594","성동","어르신체육활동사업","스트레칭 및 근력운동","어르신","세라밴드","금 13:30~14:30","성수복지관","20명","성수복지관","서울특별시 성동구 뚝섬로1길 43","02-2204-9934",""
"4593","성동","어르신체육활동사업","체조 및 근력운동","어르신","건강체조","목 14:40~15:40","대현경로복지관","20명","대현산복지관","서울특별시 성동구 난계로 61-46","02-2204-7685",""
"4592","성동","어르신체육활동사업","체조 및 근력운동","어르신","건강체조","목 13:00~14:00","신금호파크자이 경로당","23명","신금호자이파크","서울특별시 성동구 금호로 173","",""
"4591","성동","어르신체육활동사업","스트레칭 및 근력운동","어르신","세라밴드","목 10:30~11:30","보건소","20명","보건소","서울특별시 성동구 마장로23길 10-2층","02-2286-7054",""
"4590","성동","어르신체육활동사업","체조 및 근력운동","어르신","건강체조","수 14:30~15:10","중앙경로당","6명","중앙경로당","서울특별시 성동구 마조로 77","",""
